id,pipeline_id,external_run_id,status,started_at,finished_at,duration_seconds,rows_processed,error_message,status_reason,payload,ingested_at,created_at,updated_at
6f07d83e-1e0e-5a39-a408-23ae81c811f6,2b3c4d5e-6f70-4b8c-9d0e-1f2a3b4c5d6f,warehouse-models-20260207-0001,failed,2026-02-07T21:49:09Z,2026-02-08T04:51:29Z,25340,1033958,API rate limit exceeded,upstream_throttle,"{""attempt"":3,""environment"":""prod"",""incident_tag"":""dbt_transform_latency_degradation"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-02-07T22:07:09Z,2026-02-07T22:07:09Z,2026-02-07T22:07:09Z
4e30c8c0-1fed-55bb-9251-d47bdd324d1b,8192a3b4-c5d6-413c-5d6e-7f8091a2b3c4,shopify-sync-20260207-0001,success,2026-02-07T22:11:44Z,2026-02-07T23:47:11Z,5727,2006184,,,"{""attempt"":3,""environment"":""prod"",""pipeline_type"":""ingestion"",""platform"":""vendor_api"",""source"":""synthetic-orchestrator-v1""}",2026-02-07T22:36:44Z,2026-02-07T22:36:44Z,2026-02-07T22:36:44Z
1d30258a-2a34-50da-94c0-a3fe2a14f0e2,2b3c4d5e-6f70-4b8c-9d0e-1f2a3b4c5d6f,warehouse-models-20260207-0003,success,2026-02-07T22:29:47Z,2026-02-07T23:58:37Z,5330,874578,,,"{""attempt"":3,""environment"":""prod"",""incident_tag"":""dbt_transform_latency_degradation"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-02-07T22:47:47Z,2026-02-07T22:47:47Z,2026-02-07T22:47:47Z
b10e7263-46d5-5e9c-8fd9-ab233cac208e,92a3b4c5-d6e7-424d-6e7f-8091a2b3c4d5,sales-marts-20260208-0002,success,2026-02-08T00:23:27Z,2026-02-08T01:04:43Z,2476,128673,,,"{""attempt"":3,""environment"":""prod"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-02-08T00:33:27Z,2026-02-08T00:33:27Z,2026-02-08T00:33:27Z
5c3bec13-af2f-5a92-bf15-79685d23dad2,92a3b4c5-d6e7-424d-6e7f-8091a2b3c4d5,sales-marts-20260208-0004,success,2026-02-08T01:10:37Z,2026-02-08T08:17:55Z,25638,828279,,,"{""attempt"":2,""environment"":""prod"",""incident_tag"":""dbt_transform_latency_degradation"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-02-08T01:18:37Z,2026-02-08T01:18:37Z,2026-02-08T01:18:37Z
0fd7c1ef-2c71-5829-bc7b-0d885644d19e,6f708192-a3b4-4f2a-3b4c-5d6e7f8091a2,dq-checks-20260208-0001,success,2026-02-08T02:26:58Z,2026-02-08T02:47:11Z,1213,147210,,,"{""attempt"":2,""environment"":""staging"",""pipeline_type"":""quality"",""platform"":""custom"",""source"":""synthetic-orchestrator-v1""}",2026-02-08T02:29:58Z,2026-02-08T02:29:58Z,2026-02-08T02:29:58Z
a3ceba4b-6069-53eb-aeef-c8ea8f4c046f,92a3b4c5-d6e7-422d-6e7f-8091a2b3c4d5,content-marts-20260208-0001,success,2026-02-08T03:24:30Z,2026-02-08T06:57:09Z,12759,1160122,,,"{""attempt"":2,""environment"":""prod"",""incident_tag"":""dbt_transform_latency_degradation"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-02-08T03:44:30Z,2026-02-08T03:44:30Z,2026-02-08T03:44:30Z
5f833777-2990-5215-8fc3-1172300c9aad,5e6f7081-92a3-4ee9-3c4d-5e6f708091a2,revenue-marts-20260208-0001,success,2026-02-08T03:54:53Z,2026-02-08T11:17:51Z,26578,189931,,,"{""attempt"":3,""environment"":""prod"",""incident_tag"":""dbt_transform_latency_degradation"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-02-08T04:02:53Z,2026-02-08T04:02:53Z,2026-02-08T04:02:53Z
97eb1be3-c8c5-5c86-9f4d-b1999761bd99,d6e7f809-1a2b-4661-a2b3-c4d5e6f7091a,customer360-20260208-0004,success,2026-02-08T05:56:16Z,2026-02-08T08:52:16Z,10560,908840,,,"{""attempt"":3,""environment"":""prod"",""incident_tag"":""dbt_transform_latency_degradation"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-02-08T06:19:16Z,2026-02-08T06:19:16Z,2026-02-08T06:19:16Z
b2ff8d42-3527-5671-9322-5267d939d747,92a3b4c5-d6e7-422d-7080-91a2b3c4d5e6,finance-pack-20260208-0001,success,2026-02-08T06:37:40Z,2026-02-08T14:21:32Z,27832,427428,,,"{""attempt"":3,""environment"":""staging"",""incident_tag"":""dbt_transform_latency_degradation"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-02-08T06:47:40Z,2026-02-08T06:47:40Z,2026-02-08T06:47:40Z
b228a6c7-d454-58d3-971b-7581c717f04e,d6e7f809-1a2b-4661-a2b3-c4d5e6f7091a,customer360-20260208-0003,success,2026-02-08T07:01:45Z,2026-02-08T08:12:23Z,4238,719847,,,"{""attempt"":2,""environment"":""prod"",""incident_tag"":""dbt_transform_latency_degradation"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-02-08T07:13:45Z,2026-02-08T07:13:45Z,2026-02-08T07:13:45Z
7ab58e82-a36d-54df-a7e6-f2e96df10376,92a3b4c5-d6e7-424d-6e7f-8091a2b3c4d5,sales-marts-20260208-0001,success,2026-02-08T08:13:59Z,2026-02-08T09:18:27Z,3868,34703,,,"{""attempt"":2,""environment"":""prod"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-02-08T08:29:59Z,2026-02-08T08:29:59Z,2026-02-08T08:29:59Z
a267e013-a54a-5e8e-997e-dc44c513792d,2b3c4d5e-6f70-4b8c-9d0e-1f2a3b4c5d6f,warehouse-models-20260208-0003,success,2026-02-08T09:14:30Z,2026-02-08T10:18:55Z,3865,888230,,,"{""attempt"":1,""environment"":""prod"",""incident_tag"":""dbt_transform_latency_degradation"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-02-08T09:35:30Z,2026-02-08T09:35:30Z,2026-02-08T09:35:30Z
247a63dd-3b2a-5e72-8090-646f2a001c77,5e6f7081-92a3-4ee9-2a3b-4c5d6e7f8091,load-forecast-orchestrate-20260208-0001,success,2026-02-08T10:04:55Z,2026-02-08T10:21:33Z,998,2495,,,"{""attempt"":3,""environment"":""prod"",""pipeline_type"":""healthcheck"",""platform"":""airflow"",""source"":""synthetic-orchestrator-v1""}",2026-02-08T10:08:55Z,2026-02-08T10:08:55Z,2026-02-08T10:08:55Z
dd12b75b-ef96-5d57-8094-f10af7598138,c5d6e7f8-091a-4570-91a2-b3c4d5e6f708,erp-extract-20260208-0001,success,2026-02-08T11:05:53Z,2026-02-08T11:41:15Z,2122,4008825,,,"{""attempt"":2,""environment"":""prod"",""pipeline_type"":""ingestion"",""platform"":""vendor_api"",""source"":""synthetic-orchestrator-v1""}",2026-02-08T11:21:53Z,2026-02-08T11:21:53Z,2026-02-08T11:21:53Z
7e204d6a-5a70-5777-acb7-e4be8b357b79,92a3b4c5-d6e7-424d-6e7f-8091a2b3c4d5,sales-marts-20260208-0003,success,2026-02-08T12:48:40Z,2026-02-08T16:25:47Z,13027,1191787,,,"{""attempt"":3,""environment"":""prod"",""incident_tag"":""dbt_transform_latency_degradation"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-02-08T12:54:40Z,2026-02-08T12:54:40Z,2026-02-08T12:54:40Z
5a332fdf-eb99-58b5-a5f0-2e84cd2ee57e,a3b4c5d6-e7f8-433e-7f80-91a2b3c4d5e6,publish-pipeline-20260208-0001,success,2026-02-08T13:02:16Z,2026-02-08T13:21:54Z,1178,822400,,,"{""attempt"":2,""environment"":""staging"",""pipeline_type"":""export"",""platform"":""airflow"",""source"":""synthetic-orchestrator-v1""}",2026-02-08T13:15:16Z,2026-02-08T13:15:16Z,2026-02-08T13:15:16Z
4f8e1e5e-3469-56ca-9c4b-401734243371,2b3c4d5e-6f70-4b8c-9d0e-1f2a3b4c5d6f,warehouse-models-20260208-0004,success,2026-02-08T14:13:59Z,2026-02-08T20:36:42Z,22963,922449,,,"{""attempt"":1,""environment"":""prod"",""incident_tag"":""dbt_transform_latency_degradation"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-02-08T14:34:59Z,2026-02-08T14:34:59Z,2026-02-08T14:34:59Z
6a5eee81-ebe2-557f-a8b7-b6c42608ed29,2b3c4d5e-6f70-4b8c-9d0e-1f2a3b4c5d6f,warehouse-models-20260208-0001,success,2026-02-08T14:17:16Z,2026-02-08T16:03:56Z,6400,1363891,,,"{""attempt"":3,""environment"":""prod"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-02-08T14:27:16Z,2026-02-08T14:27:16Z,2026-02-08T14:27:16Z
00f23d05-d25c-5896-80f5-e42742ca2b48,5e6f7081-92a3-4ee9-3c4d-5e6f708091a2,revenue-marts-20260208-0002,success,2026-02-08T14:48:42Z,2026-02-08T22:38:25Z,28183,215728,,,"{""attempt"":2,""environment"":""prod"",""incident_tag"":""dbt_transform_latency_degradation"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-02-08T15:05:42Z,2026-02-08T15:05:42Z,2026-02-08T15:05:42Z
d2045dc2-f5a6-5fd3-8295-89ba7eeb6017,a3b4c5d6-e7f8-433e-8091-a2b3c4d5e6f7,client-audits-20260208-0001,success,2026-02-08T14:54:47Z,2026-02-08T14:56:34Z,107,9189,,,"{""attempt"":2,""environment"":""dev"",""pipeline_type"":""healthcheck"",""platform"":""custom"",""source"":""synthetic-orchestrator-v1""}",2026-02-08T15:07:47Z,2026-02-08T15:07:47Z,2026-02-08T15:07:47Z
6d2d8920-f297-5cd0-bde6-806285a305e7,6f708192-a3b4-4ffa-3b4c-5d6e7f8091a2,metering-marts-20260208-0003,success,2026-02-08T14:55:49Z,2026-02-09T00:47:22Z,35493,959958,,,"{""attempt"":1,""environment"":""staging"",""incident_tag"":""dbt_transform_latency_degradation"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-02-08T14:56:49Z,2026-02-08T14:56:49Z,2026-02-08T14:56:49Z
538659f3-288a-5aae-a3b0-d17967c9b826,6f708192-a3b4-4ffa-3b4c-5d6e7f8091a2,metering-marts-20260208-0001,success,2026-02-08T15:40:59Z,2026-02-08T17:58:27Z,8248,1903271,,,"{""attempt"":3,""environment"":""staging"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-02-08T15:48:59Z,2026-02-08T15:48:59Z,2026-02-08T15:48:59Z
b0b60be4-5efe-528d-8603-251e18b01d81,708192a3-b4c5-402b-4c5d-6e7f8091a2b3,backfills-20260208-0001,success,2026-02-08T15:46:48Z,2026-02-08T15:48:15Z,87,4250,,,"{""attempt"":2,""environment"":""dev"",""pipeline_type"":""healthcheck"",""platform"":""custom"",""source"":""synthetic-orchestrator-v1""}",2026-02-08T15:47:48Z,2026-02-08T15:47:48Z,2026-02-08T15:47:48Z
bc311dbc-f464-5e6d-a002-68ec385d7e07,d6e7f809-1a2b-4661-a2b3-c4d5e6f7091a,customer360-20260208-0001,success,2026-02-08T16:57:08Z,2026-02-08T18:16:16Z,4748,678778,,,"{""attempt"":3,""environment"":""prod"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-02-08T16:58:08Z,2026-02-08T16:58:08Z,2026-02-08T16:58:08Z
ef2bf02d-7291-5c1c-afab-d329ff1531b0,6f708192-a3b4-4ffa-3b4c-5d6e7f8091a2,metering-marts-20260208-0002,success,2026-02-08T17:46:49Z,2026-02-09T04:31:46Z,38697,507172,,,"{""attempt"":1,""environment"":""staging"",""incident_tag"":""dbt_transform_latency_degradation"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-02-08T18:00:49Z,2026-02-08T18:00:49Z,2026-02-08T18:00:49Z
46edc4e0-7be2-5bfa-8a70-ea55944c57f0,2b3c4d5e-6f70-4b8c-9d0e-1f2a3b4c5d6f,warehouse-models-20260208-0002,success,2026-02-08T19:18:43Z,2026-02-08T21:16:13Z,7050,1390711,,,"{""attempt"":3,""environment"":""prod"",""incident_tag"":""dbt_transform_latency_degradation"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-02-08T19:21:43Z,2026-02-08T19:21:43Z,2026-02-08T19:21:43Z
b278f1f1-8e26-5d34-a90a-89d1e74078a2,92a3b4c5-d6e7-422d-6e7f-8091a2b3c4d5,content-marts-20260208-0002,success,2026-02-08T20:46:40Z,2026-02-08T22:21:29Z,5689,1906495,,,"{""attempt"":2,""environment"":""prod"",""incident_tag"":""dbt_transform_latency_degradation"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-02-08T21:01:40Z,2026-02-08T21:01:40Z,2026-02-08T21:01:40Z
d7d07d67-2d5c-5abe-b407-dfb748fcd907,d6e7f809-1a2b-4661-a2b3-c4d5e6f7091a,customer360-20260208-0002,success,2026-02-08T22:53:52Z,2026-02-09T03:51:23Z,17851,681765,,,"{""attempt"":1,""environment"":""prod"",""incident_tag"":""dbt_transform_latency_degradation"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-02-08T23:13:52Z,2026-02-08T23:13:52Z,2026-02-08T23:13:52Z
1f7fca8f-6928-5831-84a8-024b31f0ba44,091a2b3c-4d5e-49b4-d5e6-f708192a3b4c,ehr-ingest-20260208-0001,success,2026-02-08T23:25:31Z,2026-02-08T23:46:18Z,1247,4879318,,,"{""attempt"":3,""environment"":""prod"",""pipeline_type"":""ingestion"",""platform"":""vendor_api"",""source"":""synthetic-orchestrator-v1""}",2026-02-08T23:44:31Z,2026-02-08T23:44:31Z,2026-02-08T23:44:31Z
31af2fc6-1d73-52b4-bb33-5a944b6acbda,4d5e6f70-8192-4dd8-2b3c-4d5e6f708091,bookings-ingest-20260208-0001,success,2026-02-08T23:47:12Z,2026-02-09T01:35:05Z,6473,538745,,,"{""attempt"":3,""environment"":""prod"",""pipeline_type"":""ingestion"",""platform"":""vendor_api"",""source"":""synthetic-orchestrator-v1""}",2026-02-09T00:06:12Z,2026-02-09T00:06:12Z,2026-02-09T00:06:12Z
1099ab70-649d-5cc3-b2c2-3ddcefd25089,708192a3-b4c5-400b-5e6f-708091a2b3c4,airport-feeds-20260209-0002,success,2026-02-09T00:05:10Z,2026-02-09T00:17:01Z,711,1738,,,"{""attempt"":1,""environment"":""dev"",""pipeline_type"":""healthcheck"",""platform"":""custom"",""source"":""synthetic-orchestrator-v1""}",2026-02-09T00:16:10Z,2026-02-09T00:16:10Z,2026-02-09T00:16:10Z
3a2ab36c-fa81-598a-895c-af9256d65f9e,5e6f7081-92a3-4ee9-3c4d-5e6f708091a2,revenue-marts-20260209-0001,success,2026-02-09T00:09:03Z,2026-02-09T01:42:42Z,5619,166229,,,"{""attempt"":2,""environment"":""prod"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-02-09T00:21:03Z,2026-02-09T00:21:03Z,2026-02-09T00:21:03Z
40b541b2-cde2-5932-b7bb-ccf9634e3ff6,92a3b4c5-d6e7-424d-6e7f-8091a2b3c4d5,sales-marts-20260209-0006,success,2026-02-09T00:42:15Z,2026-02-09T09:51:48Z,32973,700772,,,"{""attempt"":2,""environment"":""prod"",""incident_tag"":""dbt_transform_latency_degradation"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-02-09T00:48:15Z,2026-02-09T00:48:15Z,2026-02-09T00:48:15Z
cb4d31a8-c599-5c68-9cd4-59519c3694a6,92a3b4c5-d6e7-424d-6e7f-8091a2b3c4d5,sales-marts-20260209-0003,success,2026-02-09T01:01:02Z,2026-02-09T05:45:25Z,17063,1346127,,,"{""attempt"":3,""environment"":""prod"",""incident_tag"":""dbt_transform_latency_degradation"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-02-09T01:12:02Z,2026-02-09T01:12:02Z,2026-02-09T01:12:02Z
29dc3ec1-cf4e-5d5d-905a-5bc1bdbf3c7b,6f708192-a3b4-4ffa-3b4c-5d6e7f8091a2,metering-marts-20260209-0003,success,2026-02-09T01:08:13Z,2026-02-09T06:13:31Z,18318,1494672,,,"{""attempt"":3,""environment"":""staging"",""incident_tag"":""dbt_transform_latency_degradation"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-02-09T01:24:13Z,2026-02-09T01:24:13Z,2026-02-09T01:24:13Z
838b2467-6392-5923-9e4a-9ba3dc9f6c70,2b3c4d5e-6f70-4bb6-f708-192a3b4c5d6e,phi-validations-20260209-0002,success,2026-02-09T01:19:49Z,2026-02-09T01:42:39Z,1370,394476,,,"{""attempt"":1,""environment"":""prod"",""pipeline_type"":""quality"",""platform"":""custom"",""source"":""synthetic-orchestrator-v1""}",2026-02-09T01:23:49Z,2026-02-09T01:23:49Z,2026-02-09T01:23:49Z
94014662-8e6b-52d5-a869-704771bd42df,e7f8091a-2b3c-4772-b3c4-d5e6f7091a2b,experiments-20260209-0001,success,2026-02-09T01:21:56Z,2026-02-09T01:30:23Z,507,3252,,,"{""attempt"":3,""environment"":""dev"",""pipeline_type"":""healthcheck"",""platform"":""custom"",""source"":""synthetic-orchestrator-v1""}",2026-02-09T01:45:56Z,2026-02-09T01:45:56Z,2026-02-09T01:45:56Z
7c71344c-039e-5cfd-a7c1-3525160de45a,3c4d5e6f-7081-4cc7-1a2b-3c4d5e6f7080,monthly-close-20260209-0003,success,2026-02-09T01:48:31Z,2026-02-09T01:53:49Z,318,2828,,,"{""attempt"":2,""environment"":""prod"",""pipeline_type"":""healthcheck"",""platform"":""airflow"",""source"":""synthetic-orchestrator-v1""}",2026-02-09T01:55:31Z,2026-02-09T01:55:31Z,2026-02-09T01:55:31Z
2748c972-6222-5df9-99d4-fd62862f2d93,708192a3-b4c5-402b-4c5d-6e7f8091a2b3,backfills-20260209-0001,success,2026-02-09T02:03:53Z,2026-02-09T02:10:16Z,383,4249,,,"{""attempt"":2,""environment"":""dev"",""pipeline_type"":""healthcheck"",""platform"":""custom"",""source"":""synthetic-orchestrator-v1""}",2026-02-09T02:23:53Z,2026-02-09T02:23:53Z,2026-02-09T02:23:53Z
3a09e401-36f3-5353-8588-bd924dc6fb21,4d5e6f70-8192-4dd8-192a-3b4c5d6e7f80,scada-ingest-20260209-0001,success,2026-02-09T02:21:39Z,2026-02-09T03:57:03Z,5724,3177390,,,"{""attempt"":1,""environment"":""prod"",""pipeline_type"":""ingestion"",""platform"":""vendor_api"",""source"":""synthetic-orchestrator-v1""}",2026-02-09T02:27:39Z,2026-02-09T02:27:39Z,2026-02-09T02:27:39Z
6d5dd966-f22a-59f8-bedc-9b678a68b9f9,92a3b4c5-d6e7-422d-7080-91a2b3c4d5e6,finance-pack-20260209-0003,success,2026-02-09T03:06:32Z,2026-02-09T04:20:08Z,4416,46008,,,"{""attempt"":1,""environment"":""staging"",""incident_tag"":""dbt_transform_latency_degradation"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-02-09T03:12:32Z,2026-02-09T03:12:32Z,2026-02-09T03:12:32Z
e175b78b-b285-5007-86ad-2882ad22f49f,5e6f7081-92a3-4ee9-3c4d-5e6f708091a2,revenue-marts-20260209-0005,success,2026-02-09T03:25:51Z,2026-02-09T10:43:37Z,26266,473368,,,"{""attempt"":2,""environment"":""prod"",""incident_tag"":""dbt_transform_latency_degradation"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-02-09T03:26:51Z,2026-02-09T03:26:51Z,2026-02-09T03:26:51Z
00a64614-5b25-5834-bdc7-b21e85680b60,6f708192-a3b4-4ffa-3b4c-5d6e7f8091a2,metering-marts-20260209-0002,success,2026-02-09T03:50:33Z,2026-02-09T07:00:46Z,11413,1146454,,,"{""attempt"":2,""environment"":""staging"",""incident_tag"":""dbt_transform_latency_degradation"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-02-09T04:00:33Z,2026-02-09T04:00:33Z,2026-02-09T04:00:33Z
f84157ec-aae8-5601-8815-d15b9e6b1f37,3c4d5e6f-7081-4cc7-0819-2a3b4c5d6e7f,research-pulls-20260209-0001,success,2026-02-09T03:53:05Z,2026-02-09T04:00:04Z,419,4660,,,"{""attempt"":1,""environment"":""dev"",""pipeline_type"":""healthcheck"",""platform"":""custom"",""source"":""synthetic-orchestrator-v1""}",2026-02-09T04:08:05Z,2026-02-09T04:08:05Z,2026-02-09T04:08:05Z
d947226a-78a0-5da2-ab89-61e356828010,b4c5d6e7-f809-444f-8091-a2b3c4d5e6f7,audience-dash-20260209-0001,success,2026-02-09T04:44:07Z,2026-02-09T05:09:54Z,1547,322200,,,"{""attempt"":3,""environment"":""prod"",""pipeline_type"":""export"",""platform"":""custom"",""source"":""synthetic-orchestrator-v1""}",2026-02-09T04:48:07Z,2026-02-09T04:48:07Z,2026-02-09T04:48:07Z
18bc11e8-97ed-5d6c-ab44-2b8bf214d801,2b3c4d5e-6f70-4b8c-9d0e-1f2a3b4c5d6f,warehouse-models-20260209-0002,success,2026-02-09T05:16:56Z,2026-02-09T16:07:15Z,39019,345111,,,"{""attempt"":1,""environment"":""prod"",""incident_tag"":""dbt_transform_latency_degradation"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-02-09T05:35:56Z,2026-02-09T05:35:56Z,2026-02-09T05:35:56Z
1be4e78d-630d-54c2-ab03-14b02fe981ba,92a3b4c5-d6e7-422d-7080-91a2b3c4d5e6,finance-pack-20260209-0004,success,2026-02-09T05:57:41Z,2026-02-09T17:13:20Z,40539,1391656,,,"{""attempt"":2,""environment"":""staging"",""incident_tag"":""dbt_transform_latency_degradation"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-02-09T06:04:41Z,2026-02-09T06:04:41Z,2026-02-09T06:04:41Z
466bc874-0107-5893-b495-b52413b21c8a,1a2b3c4d-5e6f-4a7b-8c9d-0e1f2a3b4c6e,shipments-ingest-20260209-0001,success,2026-02-09T06:22:58Z,2026-02-09T07:33:01Z,4203,2749753,,,"{""attempt"":3,""environment"":""staging"",""pipeline_type"":""ingestion"",""platform"":""vendor_api"",""source"":""synthetic-orchestrator-v1""}",2026-02-09T06:27:58Z,2026-02-09T06:27:58Z,2026-02-09T06:27:58Z
f2cb7ef3-233f-5933-82ea-9ef691d953f3,2b3c4d5e-6f70-4b8c-9d0e-1f2a3b4c5d6f,warehouse-models-20260209-0001,success,2026-02-09T07:09:52Z,2026-02-09T19:11:02Z,43270,408084,,,"{""attempt"":3,""environment"":""prod"",""incident_tag"":""dbt_transform_latency_degradation"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-02-09T07:29:52Z,2026-02-09T07:29:52Z,2026-02-09T07:29:52Z
9c23ff3f-7af5-57a9-b46f-29652f0e662d,92a3b4c5-d6e7-424d-6e7f-8091a2b3c4d5,sales-marts-20260209-0005,success,2026-02-09T07:22:14Z,2026-02-09T11:59:55Z,16661,810850,,,"{""attempt"":2,""environment"":""prod"",""incident_tag"":""dbt_transform_latency_degradation"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-02-09T07:42:14Z,2026-02-09T07:42:14Z,2026-02-09T07:42:14Z
a53f5226-4851-5db7-8933-6f916a9a9753,6f708192-a3b4-4ffa-3b4c-5d6e7f8091a2,metering-marts-20260209-0004,success,2026-02-09T07:40:54Z,2026-02-09T08:26:18Z,2724,1097249,,,"{""attempt"":3,""environment"":""staging"",""incident_tag"":""dbt_transform_latency_degradation"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-02-09T07:46:54Z,2026-02-09T07:46:54Z,2026-02-09T07:46:54Z
6aa2cf74-3794-5b6d-ac06-c337f07ac9b8,091a2b3c-4d5e-49b4-d5e6-f708192a3b4c,ehr-ingest-20260209-0001,success,2026-02-09T08:03:21Z,2026-02-09T09:27:41Z,5060,1419046,,,"{""attempt"":1,""environment"":""prod"",""pipeline_type"":""ingestion"",""platform"":""vendor_api"",""source"":""synthetic-orchestrator-v1""}",2026-02-09T08:15:21Z,2026-02-09T08:15:21Z,2026-02-09T08:15:21Z
dd2aa898-e4e4-5b55-82f7-cd30ed51727c,e7f8091a-2b3c-4792-b3c4-d5e6f708192a,costing-models-20260209-0002,success,2026-02-09T08:22:52Z,2026-02-09T13:21:54Z,17942,1535778,,,"{""attempt"":1,""environment"":""prod"",""incident_tag"":""dbt_transform_latency_degradation"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-02-09T08:33:52Z,2026-02-09T08:33:52Z,2026-02-09T08:33:52Z
082c212c-63da-5ee8-b953-9a2fbefae014,708192a3-b4c5-400b-5e6f-708091a2b3c4,airport-feeds-20260209-0001,success,2026-02-09T08:35:43Z,2026-02-09T08:41:17Z,334,7585,,,"{""attempt"":2,""environment"":""dev"",""pipeline_type"":""healthcheck"",""platform"":""custom"",""source"":""synthetic-orchestrator-v1""}",2026-02-09T08:45:43Z,2026-02-09T08:45:43Z,2026-02-09T08:45:43Z
66e30e49-a1be-51f5-b07c-1a85a909e892,92a3b4c5-d6e7-422d-7080-91a2b3c4d5e6,finance-pack-20260209-0001,success,2026-02-09T09:04:40Z,2026-02-09T19:43:10Z,38310,1575068,,,"{""attempt"":2,""environment"":""staging"",""incident_tag"":""dbt_transform_latency_degradation"",""pipeline_type"":""transform"",""platform"":""dbt"",""source"":""synthetic-orchestrator-v1""}",2026-02-09T09:22:40Z,2026-02-09T09:22:40Z,2026-02-09T09:22:40Z
42ccd679-2b00-50c8-b4fd-f06bd10e443d,708192a3-b4c5-400b-5e6f-708091a2b3c4,airport-feeds-20260209-0003,success,2026-02-09T10:51:18Z,2026-02-09T10:54:26Z,188,1624,,,"{""attempt"":2,""environment"":""dev"",""pipeline_type"":""healthcheck"",""platform"":""custom"",""source"":""synthetic-orchestrator-v1""}",2026-02-09T11:06:18Z,2026-02-09T11:06:18Z,2026-02-09T11:06:18Z
17752116-d114-5903-9f42-4faf9c202e1f,4d5e6f70-8192-4d0e-1f2a-3b4c5d6e7f80,card-tx-ingest-20260209-0001,failed,2026-02-09T11:44:29Z,2026-02-09T13:13:26Z,5337,1054237,API rate limit exceeded,upstream_throttle,"{""attempt"":2,""environment"":""prod"",""pipeline_type"":""ingestion"",""platform"":""vendor_api"",""source"":""synthetic-orchestrator-v1""}",2026-02-09T12:00:29Z,2026-02-09T12:00:29Z,2026-02-09T12:00:29Z
